video_id,final_classification,features,username,description,music_id
7456364515899362568,Unaffiliated,,vw.gti.mk7.5,,7342423459677456386
7456405290792111378,Unaffiliated,,qasemmor,#CapCut #رام_الله #نابلس #خليل #بيت_لحم ,7456405337478859537
7456406116746939664,Unaffiliated,,azkehom00,#الابطال_لاينتسى_تاريخهم #ازكيهم_الشرس #@ازكيهم نافع ,7456406336432130817
7456418825555152136,Unaffiliated,,user8879341911512,,7456418854026087184
7456419938933214482,Unaffiliated,,user8854791461612,,7456420003559099152
7456452946318855442,Unaffiliated,,user8879341911512,#fyp #foryou #viral #f ,7456452972007148304
7456453537824918802,Unaffiliated,,user8879341911512,#fyp #foryou #viral #f ,7456453567235312401
7456456635960266002,Unaffiliated,,user8879341911512,#fyp #foryou #viral #f ,7456456668026866448
7456460546259406087,Fatah,"Other, Hearts in the organization's color",ashat_palestine,##كل_الاحترام_والتقدير #💛 #ابطال #🇵🇸🇵🇸🇵🇸 #جنين_نابلس_طولكرم_رام_الله_فلسطين #عاشت_فلسطين #الاجهزة_الامنية_الفلسطينية #الشرطة_الفلسطينية ,7068108365347424258
7456479628782292232,Unaffiliated,,bisan1210,وانتو  من وين,7234222607989099290
7456494318686178592,Unaffiliated,,rawanoush1,,7456494348746722081
7456509874701159687,Unaffiliated,,wattan.97,"أنجح الاشياء ما احاط بها الكتمان🏋️👌🏼
#الشعب_الصيني_ماله_حل #فلسطين ",7456509916762344209
7456515726959070471,Unaffiliated,,mohammd_r333,#สโลว์สมูท #สปีดสโลว์ #fyp #foryou #48 #شعب_الصيني_ماله_حل😂😂 #فولو #خليل #اكسبلور ,7450471195931118337
7456533613086051592,Fatah,"Tagged terrorist songs, Hearts in the organization's color",hmoda124.7,#فتح #العاصفة💛 #لا_تغلطو_معنا💛 #ابو_مازن #عاشت_الاجهزة_الامنية_الفلسطينية🇵🇸 #واحدنا_بعشرة_من_الزلم🔥☝🏼🦅 #امريكا🇺🇸 #ramllah♥️ ,7439852656186641168
7456538466055113991,Unaffiliated,,saloomkaram,#trending #capcut #tiktok #explore #طولكرم_فلسطين_سلفيت_نابلس_جنين #قلقيلية_الشامخة #نابلس ,7381336364984666129
7456545480097533186,Unaffiliated,,mohamm.015,#CapCut ,7453918062610270977
7456546709435337991,Fatah,"Images of leaders, Flags/symbols of organizations",tago13o0,#شعب_فلسطين #نابلس #capcut #music #fyp ,7456546780294662928
7456547388040187144,Unaffiliated,,user8879341911512,"# #fyp #foryou #viral #f #طولكرم_فلسطين_سلفيت_نابلس_جنين ☝🏼🥷🏼⚔️🔥قلقيلية @حہمْ ٳدِة  ٳلہصًقہًڒٍ☠️ •🙊💙ֆ @خلــ﴿khaleel﴾ــيل الشهيد المغوار 
مأمون شريم ابو المنصور ☝🏼🥷🏼",7405786541672418049
7456554903712943378,Unaffiliated,,user8879341911512,#fyp #foryou #viral #f #جنين_نابلس_طولكرم_رام_الله_فلسطين #💋☝🏼🥷🏼🙏👑🤭 #قلقيلية_الشامخة🦅👑 #الناصره_الشامخه👑🦅 #طولكرم☝🏼🥷🏼 #💋☝🏼🥷🏼🙏👑🤭 @مـنـصـور شـRًـيـM🫀🦅 طولكم 🐺 #@حہمْ ٳدِة  ٳلہصًقہًڒٍ☠️ •🙊💙ֆ ,7456554966414297857
7456573737102593287,Hamas,"Other, Images of leaders",japalabdo00,,7456573847085517585
7456591850846129409,Unaffiliated,,azkehom00,#الابطال_لاينتسى_تاريخهم #ازكيهم_الشرس #ابوعبدو@ازكيهم نافع @Hkmat ,7456592254225025809
7456711785614216466,Unaffiliated,,assafdorzi,"#CapCut 
الله يـرحـمـكـم يـا وجـع الـقـلـب ❤️‍🩹☝🏽🕊️#لاايك_متابعه_اكسبلوورر_💚 #لاالەالااللە_محمد_رسول_الله🤲🏻🖤 ",7455736168848689936
7456757516916018440,Unaffiliated,,hebronlive,#قصر #المختار #طلال #عابدين ,7456757923088255761
7456803580893269256,Fatah,"Tagged terrorist songs, Flags/symbols of organizations, Other",aleasifa.fateh,#CapCut #العاصفة_الفتحاوية ,7456803607552985872
7456819365170760968,Unaffiliated,,hebronlive,#سمنة #بلدية #طازة ,7456820341998881552
7456831600601353490,Unaffiliated,,saloomkaram,#trending #capcut #tiktok #explore#طولكرم_فلسطين_سلفيت_نابلس_جنين #قلقيلية_الشامخة #نابلس ,7456831631127612176
7456856073794784530,Unaffiliated,,saloomkaram,#نابلس #قلقيلية_الشامخة #طولكرم_فلسطين_سلفيت_نابلس_جنين #explore #tiktok #capcut #trending ,7456856099887614736
7456866233351179552,Hamas,"Tagged terrorist songs, Hearts in the organization's color",rawanoush1,,7456814944119966465
7456871183217216775,Unaffiliated,,user9177544179976,,7456871991228762881
7456872559435451656,Fatah,"Hearts in the organization's color, Flags/symbols of organizations, Tagged terrorist songs",ashat_palestine,#💛 #✌️ #🇵🇸🇵🇸🇵🇸 #الاجهزة_الامنية_الفلسطينية #الشرطة_الفلسطينية #فخر #اكسبلورexplore ,7456872651148004113
7456880462129122568,Unaffiliated,,jrjrjrkdjrjrj,,7456880576201902849
7456882629221059848,Unaffiliated,,abu.1hussam,#CapCut #نابلس #foryou ,7419290255138425601
7456887986823712008,Unaffiliated,,bisan1210,الرد على @Ay noor ,7456888052540033793
7456890560591285512,Unaffiliated,,hmoda124.7,#c300 #مرسيدس #ramllah♥️ #امريكا🇺🇸 #🤍🕊 #ستام #0000 ,6942611052224612353
7456909340226718994,Unaffiliated,,its_ameer24,#tiktoktravel #عائلتي #الخليل_بيت_لحم_رام_الله_نابلس_جنين #تصميم_فيديوهات🎶🎤🎬 #الخليلي👑 #رجعنا ,7273604619450845953
7456909941375241488,Fatah,"Flags/symbols of organizations, Hearts in the organization's color",ayeal340,#الامن_الوطني #الاجهزه_الامنية_الفلسطينيه #الأمن_الوقائي_الفلسطيني💛🇵🇸❤ #الوقائي_الوحدة_الخاصة🦅 ,7456910297060756241
7456911552990465296,Fatah,Hearts in the organization's color,ayeal340,#الاجهزه_الامنية_الفلسطينيه #الوقائي_الوحدة_الخاصة🦅 #الأمن_الوقائي_الفلسطيني💛🇵🇸❤ #الامن_الوطني #المخابرات #الشرطه #الاستخبارات_العسكرية #الضابطه_الجمركيه #الحرس #عاشت #فتح ,7456846382516374273
7456923981736643858,Unaffiliated,,abu.ras.2,#ابو_راس_مر_من_هنا #دورا_عروس_الجنوب #ابو_راس #abu_ras ,7433816095477222160
7456932577278987537,Unaffiliated,,.hmas5,,7261287188778928901
7456938490232671505,Unaffiliated,,.hmas5,,7199045247648516866
7456941830765071638,Hamas,Images of leaders,mohamm.015,#CapCut ,7419125989185243905
7456949006426459400,Unaffiliated,,ayahhbiballah,#graduation #aaup #nurse #Friends #soulmate #university #الجامعة_العربية_الامريكية #2025 #خريجات #🤍 #🎓 #👩‍🎓 #tiktok #trend ##explore @سَـيمَاء @Luna Qadah @JananDababsi  ,7286584995714517761
7456949499827588358,Unaffiliated,,palestina_390,,7365322225455516422
7457058115473689863,Unaffiliated,,mohammd_r333,#สโลว์สมูท #สปีดสโลว์ #foryou #48 #شعب_الصيني_ماله_حل😂😂 #فولو #اكسبلور #خليل #fyp ,7361802316192369414
7457062098481335560,Unaffiliated,,user9177544179976,,7430154228762446608
7457065251385658642,Unaffiliated,,user9177544179976,,7327166894502038274
7457066471772949768,Unaffiliated,,jrjrjrkdjrjrj,#CapCut ,7340249390002703106
7457096365592562951,Unaffiliated,,user9177544179976,,7148135476699482882
7457124201128856840,Unaffiliated,,.3mr_2005,الصلاة❤️‍🩹#فلسطين🇵🇸 #جنين_نابلس_طولكرم_رام_الله_فلسطين #كتسار💚 #جامعة_فلسطين_التقنية_خضوري #جنيني💙 #جنين_الشامخه☝🏼💀 #المصايف💚✌🏻 #حسن_الخاتمة #يارب ,7149940929187941121
7457132392084491525,Unaffiliated,,wizard.bisan01,"They say: The environment affects the Artist, ok.. it’s approved.",7457132411597130501
7457132784868527382,Unaffiliated,,mohamm.015,#CapCut ,7433800738751449857
7457134293412777238,Uncertain,,mohamm.015,#CapCut ,7426041508429892358
7457143799949659400,Fatah,"Other, Images of leaders, Palestinian police uniform",aleasifa.fateh,#CapCut #العاصفة_الفتحاوية ,7267664417297976065
7457155713136135442,Unaffiliated,,abu.ras.2,#ابو_راس_مر_من_هنا #ابو_راس #abu_ras #دورا_عروس_الجنوب #دورا_الخليل_فلسطين #عروس_الجنوب #اكسبلورexplore #ابو_راس_ترند_دورا ,7265715627427040001
7457191329563544850,Unaffiliated,,bisan1210,الرد على @azeze32 ,7457191849519581953
7457197999270186248,Unaffiliated,,user9177544179976,,6800163967298718470
7457210475911154962,Unaffiliated,,palestineaqsagazafree,#palestine #gaza #voice #muslim #warzone #anime #standwithkashmir #duet #fyp #foryou #fypシ #foryoupage #idreesbinahmad #idreesahmad #idrees #iba #idreesworld  #idreesofficial #tiktok #tiktokindia #video #dunya #world #fyp #fypシ #fypシ゚viral #fyp #fypage #foryou #foryoupage #viral #viralvideo #viraltiktok #greenscreen #jungkook #quotes #explore #trending ,7457210519632808720
7457230831484947730,Fatah,"Flags/symbols of organizations, Tagged terrorist songs, Hearts in the organization's color",67588uxtbc,"#العاصفة_الفتحاوية_💛✌️💛 
#حركة_التحرير_الوطني_الفلسطيني_فتح💛✌️ 
#القائد_ياسر_عرفات_أبو_عمار💛✌️💛 ",7457230854302026513
7457259456250858770,Fatah,Other,fat7_60,"من لا يحترم الجيش الذي يحميه لا يستحق الوطن الذي يأويهم
#فلسطين #دولة_فلسطين #الدولة
#المخابرات_العامه #المخابرات_الفلسطينية
#المخابرات_العامة_الفلسطينية
#الاجهزة_الامنية_الفلسطينية +##رام_اللّه #الخاصه
#القوات_الخاصة #اكسبلور #اكسبلور explore
#حماة_الوطن
#الأمن_الوطني #ثبات 4#عزيمة #حماية
#حرس_الرئيس_الفلسطيني
#الشرطة_الفلسطينية #الوقائي_الوحدة_الخاصة 4#غزة
#الضفة_الغربية #قاطعوا_الجزيرة#شعب_الصيني_ماله_حل😂😂 ",7457259509078985473
7457266212267953426,Unaffiliated,,wjsk49,@ARAM اخييي🖤                                 #CapCut #روابي #رام_الله #سلوان #القدس #مخيم_الجلزون ,7299746855380945670
7457293250404093216,Unaffiliated,,rawanoush1,,7457293299226053409
7457299539817434375,Fatah,"Flags/symbols of organizations, Hearts in the organization's color",67588uxtbc,"#العاصفة_الفتحاوية_💛✌️💛 
#ذكرا_انطلاقة_العاصفة_الفتحاوية💛✌️ 
#القائد_ياسر_عرفات_أبو_عمار💛✌️💛 ",7457299609686854401
7457326813606317334,Unaffiliated,,mohamm.015,,7457326824780925718
7457346427153304850,Unaffiliated,,mohamad.hamdan.bala,#,7456130757564615440
7457351052040375559,Unaffiliated,,al3asefa1965,"عجزت الأقلام 
كرامة حكيتولي .. حسبي الله ",7457351116356832017
7457376230925684014,Fatah,Other,lamiswalweel11,#اكسبلورر #fyp #فتح #عاشت_فلسطين #غزه_فلسطين #قلقيلية_طوباس_طولكرم_فلسطين_عرب48 #طولكرم_فلسطين_سلفيت_نابلس_جنين #نابلس_فلسطين_رام_الله #الاردن_فلسطين_العراق_سوريا ,7425699430111315985
7457390127346666760,Unaffiliated,,palestineaqsagazafree,#palestine #palestine😭😭😭😭💔💔💔 #muslim #standwithkashmir #foryoupage #duet  #tiktok #tiktokindia #video #dunya #world #fyp #fypシ #fypシ゚viral #fyp #fypage #foryou #foryoupage #viral #viralvideo #viraltiktok,7457390162826267393
7457443290112199943,Unaffiliated,,jrjrjrkdjrjrj,,7457224330877127441
7457452023408069906,Unaffiliated,,abo_adm208,,7451279035776158481
7457468372746374416,Unaffiliated,,azkehom00,"#الابطال_لاينتسى_تاريخهم #ازكيهم_الشرس #رحمك الله
#الذي بينك وبين الله الكثير والكثيررررر #يا قبطان الضفه 💔😭@ازكيهم نافع ",7457468467420777232
7457472041357282568,Fatah,Hearts in the organization's color,ashat_palestine,#🇵🇸🇵🇸🇵🇸 #حماة_الوطن #عاشت_فلسطين #اكسبلورexplore #💛 #بطل #قائد ,7457472064870468368
7457475004389739794,Unaffiliated,,user8879341911512,#CapCut #جنين_نابلس_طولكرم_رام_الله_فلسطين #الناصره_الشامخه👑🦅 #قلقيلية_الشامخة🦅👑 #R💋 #💋☝🏼🥷🏼🙏👑🤭 #طولكرم♥🙋‍♀️ #سلفيت_رام_الله_جنين_بيت_لحم_يافا #foryou #viral #wedding #جنين_نابلس_طولكرم_رام_الله_فلسطين #الشعب_الصيني_ماله_حل😂😂 @مـنـصـور شـRًـيـM🫀🦅 طولكم 🐺 @حہمْ ٳدِة  ٳلہصًقہًڒٍ☠️ •🙊💙ֆ ,7351409480796736257
7457479792217165064,Fatah,"Hearts in the organization's color, Other, Flags/symbols of organizations",ashat_palestine,#💛 #الوطن #فلسطين #عاشت_فتح ,7119803764655163393
7457480574979165458,Unaffiliated,,its_ameer24,#رجعنا #عائلتي #tiktoktravel #CapCut #الخليل #مدرسة ,7457480669489613585
7457486205064613128,Unaffiliated,,hebronlive,#البلدة_القديمة ,7457486444735744785
7457493074046946567,Fatah,"Flags/symbols of organizations, Other",hmoda124.7,#ตามจังหวะ #فتح #العاصفة💛 #لا_تغلطو_معنا💛 #عاشت_الاجهزة_الامنية_الفلسطينية🇵🇸 #واحدنا_بعشرة_من_الزلم🔥☝🏼🦅 #ramllah♥️ #امريكا🇺🇸 ,7109080426429664002
7457508596809469191,Fatah,"Hearts in the organization's color, Flags/symbols of organizations",67588uxtbc,"#الأمن_الوطني_الفلسطيني_ابناء_فتح💛✌️💛 
#الأمن_الوطني_الفلسطيني_ابناء_فتح💛✌️💛 ",7268776446183754498
7457510834923769106,Unaffiliated,,user9177544179976,,7293619514401360642
7457600193437994258,Fatah,"Tagged terrorist songs, Hearts in the organization's color, Flags/symbols of organizations, Images of leaders, Other",m_200316,#طوباس_الشامخه🖤🔥 #القدس_المفتوحة_طوباس #💛 #🦅 #✌️ #شبيبة_جامعة_القدس_المفتوحة💛 ,7457600249377327873
7457616164252945671,Unaffiliated,,wattan.97,"Legs day 🏋️
#الشعب_الصيني_ماله_حل #الكويت #فلسطين #الامارات #المغرب #العراق #gym #training #fyp ",7306227299867298565
7457618021381704978,Unaffiliated,,mohammd_r333,#CapCut #สโลว์สมูท #สปีดสโลว์ #foryou #foryou #48 #شعب_الصيني_ماله_حل😂😂 #فولو #اكسبلور ,7344055129853692704
7457618584596942096,Hamas,Flags/symbols of organizations,kalili_105,خليل الرحمن #palestine ,7457618824436615937
7457639057783409938,Unaffiliated,,mohammd_r333,#สโลว์สมูท #สปีดสโลว์ #foryou #48 #شعب_الصيني_ماله_حل😂😂 #فولو #اكسبلور #محظور_من_الاكسبلور🥺 #فولو #اكسبلور #fyp ,7304984012104993541
7457663710048341256,Fatah,"Flags/symbols of organizations, Images of leaders, Other",aleasifa.fateh,#CapCut #العاصفة_الفتحاوية ,7457663825966598928
7457715253304904968,Unaffiliated,,user8854791461612,,7457715312424307473
7457720702263741718,Unaffiliated,,mohamm.015,"أسالكم بالله العلي العظيم أن تدعو لي لعلا دعائكم يستجيب دعواتكم 🤲❤️‍🩹😔🥀☝🏼
#CapCut ",7439710690107607825
7457812520003325191,Unaffiliated,,ahmad.alheeh,,7457812561023585041
7457885567380950279,Unaffiliated,,mohammadazaid,,7457551148317248289
7457897572120792337,Fatah,Flags/symbols of organizations,user15346176377635,,7457897636512631553
7457897762944830721,Unaffiliated,,user15346176377635,,7457897830557403921
7457904869068803335,Unaffiliated,,abu.ras.2,الرد على @DURA_TOYS 🧸 #abu_ras #اكسبلورexplore #دورا_الخليل_فلسطين #abu_ras #دورا_عروس_الجنوب #ابو_راس #دورا_عروس_الجنوب #ابو_راس_مر_من_هنا @متجر البلد دورا ,7327009960420625185
7457925994247130385,Fatah,"Hearts in the organization's color, Other",mojahed.s,"الحمد لله دائما و ابدا 💛💪🏻
#برقة🖤🔥 #نابلس #الاجهزة_الامنية_الفلسطينية #fyp #foryoupage #foryou ",7446515496084540176
7457942273410551048,Unaffiliated,,its_ameer24,#رجعنا ,7240899610968410113
7457954277043096833,Unaffiliated,,azkehom00,"استقبل  يزكيهم باسل ابن عمك هيوو اجاك
هكذا كان يهتف اخو الشهيد باسل 💔 وابن عم شهيد القائد ازكيهم 💔#الابطال_لاينتسى_تاريخهم #ازكيهم_الشرس @ازكيهم نافع 
#قبطان #الضفه ",7457954353459104528
7457958913724419336,Unaffiliated,,mhammad._.sh,,7383550275493071633
7457961512737541398,Hamas,Flags/symbols of organizations,mohamm.015,#CapCut ,7352059269099670318
7457967544234691857,Unaffiliated,,asool_.0,#جامعة_القدس_المفتوحه #رام_الله #اكسبلورexplore 🙂💔,7440775305532328705
7457982420768361735,Unaffiliated,,abu.ras.2,#اكسبلورexplore #abu_ras #دورا_الخليل_فلسطين #دورا_عروس_الجنوب #ابو_راس #ابو_راس_مر_من_هنا #فزعة_شباب_لاجلك_دورا #لأجلك_دورا #99_قرية_999_طرد ,7280089454021266177
7457989168812068104,Unaffiliated,,maysammishtaya,"آخر امل هو الفاينل 😂 
#جامعة_الزيتونة_للعلوم_والتكنولوجيا_سلفيت ",7090285673894480645
7458013088198020359,Unaffiliated,,abu.ras.2,عروض ولا بالخيال😱😱😱🚨🚨 #اكسبلورexplore #abu_ras #دورا_الخليل_فلسطين #دورا_عروس_الجنوب #ابو_راس #ابو_راس_مر_من_هنا #فزعة_شباب_لاجلك_دورا #ابو_راس_ترند_دورا #عروس_الجنوب ,7327009960420625185
7458027855386053910,Unaffiliated,,zakariaa.hamour,"لكنني فعلت ❤️‍🩹

#viral_video #محتوى #اكسبلوررررر #مشاهير_تيك_توك_مشاهير_العرب #فراق #حزن #حب ",7329054838816246530
7458072246972665106,Fatah,"Hearts in the organization's color, Tagged terrorist songs, Other",67588uxtbc,"#العاصفة_الفتحاوية_💛✌️💛 
#الاجهزة_الامنية_الفلسطينية_الدرع_الحامي💛✌️ 
#الأمن_الوطني_الفلسطيني_ابناء_فتح💛✌️💛 ",7458072278078442241
7458093496113564950,Unaffiliated,,mohamm.015,لوس أنجلوس امريكا-الخسائر تتجاوز 57 مليار دولار تقريباً.. ولوس أنجلوس المدينة التي كانت رمزاً للأحلام السينمائية أصبحت اليوم مسرحاً لكابوس حقيقي,7268744074557983493
7458101975482240278,Unaffiliated,,mohamm.015,"إنها علامات يوم القيامة و نهاية العالم الحقيقية في كاليفورنيا. سبحان الله العظيم…
تحترق المباني من الداخل إلى الخارج بينما الأشجار بمنأى تماما.!!! انتقام الهى مباشر بلا شك لكن من يتعظ؟",7116098620134394625
7458223471496121607,Fatah,Other,waleed.sanef.sane,#قوات_الامن_الوطني_الفلسطيني #الامن_الوقائي🦅 #الاجهزة_الامنية_الفلسطينية ,7458223500416535312
7458234012608269590,Unaffiliated,,zakariaa.hamour,"أدقق أكثر من اللازم والاحظ ما لا يلاحظ 

#مشاهير_تيك_توك_مشاهير_العرب #محتوى #فراق #حزن #حب #اكسبلوررررر #tiktok_india #viral_video #",7242260578009074437
7458237716455591176,Hamas,"Tagged terrorist songs, Flags/symbols of organizations",assafdorzi,#CapCut جودي بدمك يا حمـ/ـاس💚☝🏽#لاايك_متابعه_اكسبلوورر_💚 #لاالەالااللە_محمد_رسول_الله🤲🏻🖤 ,7458237741378849537
7458239919148895496,Unaffiliated,,mhammad._.sh,#CapCut #🖤 #💚 #❤️ #🦅 ,7441214051318811408
7458272580210822408,Unaffiliated,,vw.gti.mk7.5,يسعد مساكم ,7260174722862795547
7458289981463727367,Unaffiliated,,bisan1210,@DetailedEventsbyFatimah ,7257998796083661569
7458301163574725895,Unaffiliated,,ashraf.yadak,#CapCut #فلسطين_نابلس_قوصين #أشرف_يدك ,7332149449101200130
7458303005562080519,Unaffiliated,,user9177544179976,,7079535828866796289
7458303162995232032,Unaffiliated,,rawanoush1,,7457964977454910210
7458316737625328914,Unaffiliated,,user9177544179976,,7362612520022690561
7458338716327611655,Unaffiliated,,almukhabarat3,#ตามจังหวะ ,7362597665433062161
7458348024029400327,Unaffiliated,,bisan1210,,7334289419808590593
7458368869003054353,Hamas,Flags/symbols of organizations,kalili_105,#💚💚💚💚💚 #خليل_الرحمن🦅💚,7432243200603097857
7458385977128570119,Unaffiliated,,user9177544179976,,7034202782827580161
7458395488082005266,Unaffiliated,,mohammd_r333,#สโลว์สมูท #สปีดสโลว์ #48 #foryou #شعب_الصيني_ماله_حل😂😂 #فولو ##اكسبلور #محظور_من_الاكسبلور🥺 ,7425699430111315985
7458395890542284039,Unaffiliated,,abu.ras.2,@الشام للاجهزة الكهربائية  #اكسبلورexplore #دورا_الخليل_فلسطين #abu_ras #ابو_راس_مر_من_هنا #دورا_عروس_الجنوب #ابو_راس_ترند_دورا ,7327009960420625185
7458405788898446614,Unaffiliated,,zakariaa.hamour,"ببعدني وبقربني بمزاجه🖤

#اكسبلوررررر #محتوى #فيديوهات #فيديوهات_حزينه #فيديوهات_حب 
#مشاهير_تيك_توك_مشاهير_العرب ",7306375304083180293
7458420351916068114,Unaffiliated,,japalabdo00,,7458420427619076881
7458426959798881543,Unaffiliated,,user8879341911512,#جنين_نابلس_طولكرم_رام_الله_فلسطين #م❤️‍🩹🥷🏼☝🏼#جنين_نابلس_طولكرم🥇🍉 ,7267155820536777474
7458428702414753042,Unaffiliated,,japalabdo00,,7458301738350562049
7458502068223872278,Unaffiliated,,mohamm.015,"دعواتكم 🙏🙏🤲☝🏼✌️🇵🇸📍
#قران_كريم 
#CapCut ",7441214051318811408
7458519348362104086,Unaffiliated,,zakariaa.hamour,"ولا تجعلني أشفق على نفسي إجعلني عزيز النفس دائماً وأبداً .. آمين 

#محتوى #حب #حزن #فراق #اكسبلوررررر #tiktok_india #viral_video #مشاهير_تيك_توك_مشاهير_العرب #نابلس ",7262805638168742658
7458537363392793888,Unaffiliated,,rawanoush1,,7458537617756310305
7458555021718818064,Unaffiliated,,kalili_105,,7456775229742779152
7458579110961483014,Unaffiliated,,palestina_390,,7450110652883241734
7458599145465564422,Unaffiliated,,palestina_390,,7316043269939055365
7458619769026104584,Unaffiliated,,diabaljabary1,طالت غيبتكم يحبايب 💔,7275344430486997762
7458633608958397703,Unaffiliated,,mohammd_r333,#สโลว์สมูท #สปีดสโลว์ #48 #foryou #شعب_الصيني_ماله_حل😂😂 #اكسبلور #فولو #محظور_من_الاكسبلور🥺 #fyp ,7376984997628054289
7458637467382533394,Unaffiliated,,its_ameer24,#رجعنا ,7456841922577992449
7458665612521344278,Unaffiliated,,zakariaa.hamour,"وفي النهاية إكتشفنا أننا ضيعنا وقت كبير جداً مع ناس ما تستاهل 

#اكسبلوررررر #فيديوهات #فيديوهات_حب #فيديوهات_حزينه #محتوى #مشاهير_تيك_توك_مشاهير_العرب #فراق #حزن #حب #viral_video ",6935708545467910913
7458690723873836304,Unaffiliated,,azkehom00,#الابطال_لاينتسى_تاريخهم #قبطان #الضفه #ازكيهم #_الشرس @ايهاب ابوعطيوي @ازكيهم نافع @Hkmat @IBRAHIM AL AHMED @طارق دوش ابو محمود ,7192452033855687426
7458695749090643218,Fatah,Palestinian police uniform,waleed.sanef.sane,#قوات_الامن_الوطني_الفلسطيني #الامن_الوقائي🦅 #الاجهزة_الامنية_الفلسطينية ,7458695887410563857
7458715629164580118,Unaffiliated,,zakariaa.hamour,"أنا ما زلت على الوعد 🖤
#اكسبلوررررر #فيديوهات #فيديوهات_حب #فيديوهات_حزينه #فراق #حزن #حب #نابلس #tiktok_india #مشاهير_تيك_توك_مشاهير_العرب #محتوى ",7315537262237780742
7458722639897529618,Unaffiliated,,user9177544179976,,7330297185412909826
7458723212340333842,Unaffiliated,,user31319340221955,,7458723255886547713
7458727865224334599,Unaffiliated,,.3mr_2005,#فلسطين🇵🇸 #جنين_نابلس_طولكرم_رام_الله_فلسطين #جنين_الشامخه☝🏼💀 #المصايف_رام_الله #الشعب_الصيني_ماله_حل😂😂 ,7434639492134259457
7458727925588725000,Unaffiliated,,user9032836034075,#سفرجية_الواحة #بإدارةادهم عمر#00970598507168 #طولكرم_فلسطين_سلفيت_نابلس_جنين #مشاهير_تيك_توك ,7137491759714208513
7458728522438151442,Unaffiliated,,issam...f....s..s,,7458728643293252353
7458740189842705682,Unaffiliated,,omaral_360,#سيرفر_عرب_لايف✌🏻 #foryou #foryoupage #الناصره_الشامخه👑🦅 #gta5 #פשע @Dmar206 ,7433510971898923793
7458743144465714439,Unaffiliated,,awwwa57,,7458743194533038865
7458755757857737991,Unaffiliated,,yousefzaatre1,#ตามจังหวะ #♥️ #القدس_الشامخة👑🦅 #الأقصى_في_قلوبنا❤🇵🇸 ,7435345671219071745
7458756968312818966,Unaffiliated,,zakariaa.hamour,"بل كانت بالرُوح والرُوح لا تُجبر 🖤

#محتوى #حب #حزن #فراق #مشاهير_تيك_توك_مشاهير_العرب #tiktok_india #فيديوهات_حزينه #فيديوهات_حب #اكسبلوررررر #فيديوهات ",7290232414797482757
7458790672154250503,Unaffiliated,,user9177544179976,,7148478955048176386
7458809306968870166,Unaffiliated,,mohamm.015,"🫂🫂🫂☝🏼🤲😔🙏
#CapCut ",7372193659439024897
7458944235081846021,Unaffiliated,,wizard.bisan01,"Come with us to the science lesson! What do you want the next class to be?! And what do you want to tell our students and teachers? 
Visit the link in the bio, to help and support the school, and share this post 🤍📚🇵🇸✨
#KhanYounis #Gaza #Bisan #Palestine #Displaced #study #school ",7458944259927673606
7458968510400711942,Unaffiliated,,wizard.bisan01,my take on the TikTok ban in the  US #askmeaboutgaza ,7458968527187282694
7458990880343592200,Unaffiliated,,japalabdo00,طابت بني نعيم بما انجبت❤✌,7458990913067485953
7458993100623514888,Unaffiliated,,assafdorzi,"#CapCut 
ان الحياه مجرد امتحان وامتحانه سهل على القوي وصعب على الضعيف 😔✌🏽🕊️#لاايك_متابعه_اكسبلوورر_💚 #لاالەالااللە_محمد_رسول_الله🤲🏻🖤 #تصميمي🌚 ",7457965640054246161
7459054184269122838,Unaffiliated,,zakariaa.hamour,"عفكرة 
الحنون إذا قسي بصير الحجر أحن من قلبه 

#محتوى #فراق #حزن #حب #مشاهير_تيك_توك_مشاهير_العرب #فيديوهات_حزينه #اكسبلوررررر #viral_video #نابلس #",7152573371422935814
7459067307789159712,Hamas,Tagged terrorist songs,rawanoush1,,7459052333226298113
7459077753111891207,Unaffiliated,,abu.ras.2,للبيع 🚨🚨🚨 والسعر بمتناول الجميع 🚨🚨 #اكسبلورexplore #دورا_الخليل_فلسطين #abu_ras #دورا_عروس_الجنوب #عروس_الجنوب #الشعب_الصيني_ماله_حل😂😂 ,7377882334798874635
7459081646520814870,Unaffiliated,,zakariaa.hamour,"كذاب إلي بقلك أنا غير 💔

#فيديوهات_حب #محتوى #فراق #حزن #حب #مشاهير_تيك_توك_مشاهير_العرب #اكسبلوررررر #فيديوهات_حزينه #نابلس ",7329586541894781728
7459088548571008263,Unaffiliated,,its_ameer24,#رجعنا ,7341652739304672001
7459107454190734599,Unaffiliated,,hebronlive,#مشروع #جديد ,7459107619878636304
7459111901080063250,Fatah,"Other, Hearts in the organization's color",67588uxtbc,"#حركة_التحرير_الوطني_الفلسطيني_فتح💛✌️ 
#الاجهزة_الامنية_الفلسطينية_الدرع_الحامي💛✌️ 
#العاصفة_الفتحاوية_💛✌️💛 
#الأمن_الوطني_الفلسطيني_ابناء_فتح💛✌️💛 ",7459111940380543745
7459144104941849878,Unaffiliated,,mohamm.015,هاد قبل شهر اليوم والله شفت الفيديو والله بدي ابكي ❤️‍🩹🤲🙏,7211220606874815233
